Número doprocesso - SIPAC/SIGAA;Ano do registro;Título da atividade;Nome do (a) Coordenador (a);Local de lotação do (a) Coordenador (a);Data de início da atividade;Data de termino da atividade;Relatório Final;Receita (Prevista);Receita (Realizada)
23088.019515/2016-31;2016;CAMPANHA DE CONSCIENTIZACAO PREVENCAO COMBATE DO MOSQUITO AEDES AEGYPTI ;SIMONE POLICENA ROSA;IRN;19/10/2016;20/12/2017;SIM; R$ -   ; R$ -   
23088.018660/2016-03;2016;CONSULTORIA EM ENGENHARIA ELETRICA NA AREA DE SUBESTACÕES DE DISTRIBUICAO.;JOSE MARIA DE CARVALHO FILHO;ISEE;20/10/2016;23/03/2017;SIM; R$ 48.300,00 ; R$ 51.865,00 
23088.017730/2016-06;2016;PROTECAO DE SISTEMAS ELETRICOS - BASICO;PAULO MARCIO DA SILVEIRA;ISEE;26/09/2016;28/09/2016;SIM; R$ -   ; R$ 15.550,62 
23088.020059/2016-72;2016;ANALISES DE MICROSCOPIA ELETRONICA DE VARREDURA;GILBERT SILVA;IEM;10/11/2016;31/12/2017;SIM; R$ 40.000,00 ; R$ 20.000,00 
23088.020065/2016-20;2016;INTRIDUCAO A SISTEMAS HIBRIDOS EOLICO -  FOTOVOLTAICOS, DIMNESIONAMENTO DE SISTEMAS ISOLADOS E CONECTADOS À REDE, ESTUDO DE CASO;CHRISTIAN J CORONADO RODRIGUEZ;IEM;10/03/2017;11/03/2017;NÃO; R$ 14.000,00 ;
23088.020116/2016-13;2016;PARTICIPACAO NO CURSO OPERACAO, CONTROLE E MONITORAMENTO AMBIENTAL DE UTES;OSVALDO J VENTURI;IEM;21/11/2016;25/11/2016;SIM; R$ -   ; R$ 20.752,14 
23088.020342/2016-02;2016;OFICINA PILOTO DE ENGENHARIA QUIMICA: CONSTRUCAO DE UMA TORRE DE RESFIRAMENTO;HUGO PERAZINNI;IRN;01/12/2016;01/06/2017;SIM; R$ -   ; R$ -   
23088.020343/2016-49;2016;OFICINA PILOTO DE ENGENHARIA QUIMICA: ADEQACAO E RESTAURACAO DE UMA UINIDADE DIDATICA;HUGO PERAZINNI;IRN;01/12/2016;01/06/2017;SIM; R$ -   ; R$ -   
23088.19261/2016-51;2016;SEMINARIO DE ECONOMIA SOLIDARIA: DESAFIOS E PERSPECTIVAS;VIVIANE GUIMARAES PEREIRA;IEPG;10/11/2016;10/11/2017;SIM; R$ -   ; R$ -   
23088.20345/2016-38;2016;OFICINA PILOTO DE ENGENHARIA QUIMICA: CONSTRUCAO DE UM SECADOR DE LEITO FIXO;HUGO PERAZINNI;IRN;01/12/2016;01/06/2017;SIM; R$ -   ; R$ -   
23088.020581/2016-54;2016;ENGENHEIROS DA ALEGRIA;ANA PAULA MONI SILVA;IRN;01/11/2016;01/11/2017;SIM; R$ -   ; R$ -   
23088.005830/2016-81;2016;CURSO USABILIDADE E EQUIPAMENTOS MEDICOS – DOCUMENTO TECNICO CONTENDO PROCEDIMENTOS PARA PROJETO DE EQUIPAMENTO CONSIDERANDO ATRIBUTOS DE USABILIDADE DE PRODUTOS PARA A SAUDE;ANA PAULA SIQUEIRA SILVA DE ALMEIDA;IESTI;12/04/2016;13/04/2016;SIM; R$ -   ; R$ 10.000,00 
23088.021728/2016-23;2016;DESENVOLVIMENTO DE UM PROTOTIPO DE MOLA EM PEEK/CARBONO;ANTONIO CARLOS ANCELOTTI JUNIOR;IEM;12/12/2016;28/02/2019;NÃO; R$ 250.000,00 ;
23088.021726/2016-34;2016;REALIZACAO DE ENSAIOS DE CONTROLE DE QUALIDADE GE;ANTONIO CARLOS ANCELOTTI JUNIOR;IEM;09/12/2016;22/12/2017;SIM; R$ 17.220,00 ; R$ 17.220,00 
23088.017938/2016-17;2016;PARTICIPACAO EM PROGRAMA DE FORMACAO E CAPACITACAO EM INOVACAO DE PROCESSOS DE AVALIACAO DE INVESTIMENTOS EM EMPRESA DE LOGISTICA E SUCROENERGETICA: ENGENHARIA ECONOMICA;EDSON DE OLIVEIRA PAMPLONA;IEPG;01/09/2016;02/09/2016;SIM; R$ 2.636,00 ; R$ 2.636,59 
23088.019251/2016-16;2016;PARTICIPACAO EM PROGRAMA DE FORMACAO E CAPACITACAO EM INOVACAO DE PROCESSOS DE AVALIACAO DE INVESTIMENTOS EM PPPS: ENGENHARIA ECONOMICA I E II;JOSE ARNALDO BARRA MONTEVECHI;IEPG;17/10/2016;18/10/2016;SIM; R$ 18.700,00 ; R$ 15.114,30 
23088.019253/2016-13;2016;PARTICIPACAO EM PROGRAMA DE FORMACAO E CAPACITACAO EM INOVACAO DE PROCESSOS DE AVALIACAO DE INVESTIMENTOS EM PPPS: ENGENHARIA ECONOMICA I E II;EDSON DE OLIVEIRA PAMPLONA;IEPG;19/10/2016;21/10/2016;SIM; R$ 28.000,00 ; R$ 28.751,59 
23088.021731/2016-47;2016;DESENVOLVIMENTO DE UM PROTOTIPO DE SUPORTE DE SELOS EM PEEK/CARBONO;ANTONIO CARLOS ANCELOTTI JUNIOR;IEM;12/12/2016;20/12/2017;NÃO; R$ 161.500,00 ;
23088.022242/2016-11;2016;MEDICAO DE CONDUTIVIDADE TERMICA;SANDRO MENTREVELLE MARCONDES DE LIMA E SILVA;IEM;01/02/2017;31/10/2017;SIM; R$ 2.214,01 ; R$ 2.214,01 
23088.022326/2016-46;2016;ENSAIO DE EFICIENCIA DE BOMBAS CENTRIFUGAS;ROBERTO ALVES DE ALMEIDA;IRN;01/01/2017;30/06/2017;SIM; R$ 140.000,00 ; R$ 216.734,50 
23088.021972/2016-96;2016;INSPECAO DE ENSAIOS EM ISOLADORES E TRANSFORMADORES;ESTACIO TAVARES WANDERLEY NETO;ISEE;01/07/2016;31/12/2016;SIM; R$ -   ; R$ 8.133,84 
23088.000946/2017-13;2017;SENSIBILIZACAO DE ALUNOS DO ENSINO FUNDAMENTAL SOBRE RESIDUOS SOLIDOS;DANIELA ROCHA TEIXEIRA RIONDET COSTA;IRN;25/11/2016;25/11/2016;SIM; R$ -   ; R$ -   
23088.001150/2017-70;2017;III LATIN AMERICAN MEETING HYDRO POWER END SYSTEMS;GERALDO LUCIO TIAGO FILHO;IRN;05/09/2017;07/09/2017;NÃO; R$ -   ; R$ -   
23088.000348/2017-36;2016;CERTIFICACAO E ENSAIOS DE PRODUTOS DE TECNOLOGIA E TELECOMUNICACAO;JOSE CARLOS GRILLO RODRIGUES;ISEE;01/01/2017;31/07/2018;NÃO; R$ -   ; R$ -   
23088.021968/2016-28;2016;ENSAIOS ELETRICOS EM TRANSFORMADORES;ESTACIO TAVARES WANDERLEY NETO;ISEE;01/01/2017;30/06/2017;SIM; R$ 330.000,00 ;
23088.021964/2016-40;2016;ENSAIOS ELETRICOS;ESTACIO TAVARES WANDERLEY NETO;ISEE;02/01/2017;30/06/2017;SIM; R$ 175.150,00 ; R$ 104.783,08 
23088.003196/2016-42;2016;PROJETO BAJA - SACI;FELIPE DE SOUZA ELOY;IEM;01/01/2016;31/12/2016;SIM; R$ -   ; R$ -   
23088.021971/2016-41;2016;ENSAIOS FISICO-QUIMICOS EM MATERIAIS ELETRICOS;ESTACIO TAVARES WANDERLEY NETO;ISEE;01/01/2017;30/06/2017;SIM; R$ -   ; R$ -   
23088.002471/2017-91;2017;PROJETO BAJA - EQUIPE SACI;DIEGO MAURICIO YEPES MAYA;IEM;01/01/2017;31/12/2017;SIM; R$ 24.425,44 ; R$ 24.425,44 
23088.002798/2017-63;2017;CURSO ASSISTENCIAL THEODOMIRO SANTIAGO - CATS;EDMILSON MARMO MOREIRA;IESTI;10/01/2016;10/12/2016;SIM; R$ -   ; R$ -   
23088.002876/2017-20;2017;AIRCRAFT STRUCTURAL ANALYSIS USING THE FINITE ELEMENT METHOD;PATRICIA SILVA LOPES ALEXANDRINO;IEM;13/02/2017;17/02/2017;SIM; R$ -   ; R$ -   
23088.017590/2016-68;2016;CURSO DE TERMOGRAFIA NA EMPRESA VALE;GUILHERME SOUSA BASTOS;IESTI;13/10/2016;14/10/2016;SIM; R$ -   ; R$ 9.940,38 
23088.021446/2016-26;2016;WORKSHOP DE EMPREENDEDORISMO, EDUCACAO EMPREENDEDORA, APRENDIZAGEM ATIVA E DESIGN THINKING PARA PROFESSORES E ESTUDANTES DA ESCOLA PUBLICA DE ENSINO MEDIO;ELZO ALVES ARANHA;IEPG;09/12/2016;12/12/2016;SIM; R$ -   ; R$ -   
23088.003287/2017-69;2017;CURSO ASSISTENCIAL THEODOMIRO SANTIAGO - CATS;EDMILSON MARMO MOREIRA;IESTI;10/01/2017;10/12/2017;SIM; R$ -   ; R$ -   
23088.003333/2017-20;2017;PROJETO CHEETAH E-RACING DE FORMULA SAE ELETRICO;JULIANA CAMINHA NORONHA;IEPG;23/02/2017;30/01/2018;SIM; R$ -   ; R$ -   
23088.003385/2017-04;2017;ROBOK – FUTEBOL DE ROBOS;LUIZ LENARTH GABRIEL VERMAAS;IESTI;01/01/2017;31/12/2017;SIM; R$ 10.000,00 ; R$ -   
23088.003435/2017-45;2017;EX MACHINA;JULIANA CAMINHA NORONHA;IEPG;01/01/2017;31/12/2017;SIM; R$ -   ; R$ -   
23088.003437/2017-34;2017;ECOVEICULO;JOSE HAMILTON CHAVES GORGULHO JUNIOR;IEPG;01/01/2017;31/12/2017;SIM; R$ 73.500,00 ; R$ 56.500,00 
23088.021079/2016-61;2016;1º BUSINESS MODEL INTERNATIONAL MEETING - BRAZIL & DENMARK                                     ;ELZO ALVES ARANHA;IEPG;01/12/2016;15/02/2016;SIM; R$ -   ; R$ -   
23088.000348/2017-36;2017;CERTIFICACAO E ENSAIOS DE PRODUTOS DE TECNOLOGIA E TELECOMUNICACAO;JOSE CARLOS GRILLO RODRIGUES;ISEE;01/01/2017;31/12/2017;NÃO; R$ 141.370,00 ;
23088.000326/2017-76;2017;XXII CONGRESSO REGIONAL DOS ESTUDANTES DE ENGª QUIMICA COREEQ;MAXIMILIAN JOACHIM HODAPP;IRN;23/07/2017;30/07/2017;SIM; R$ -   ; R$ -   
23088.003656/2017-13;2017;PROGRAMACAO;RAFAEL DE MOURA MOREIRA;IESTI;04/03/2017;04/03/2018;SIM; R$ -   ; R$ -   
23088.002064/2017-84;2017;BEYOND ROCKET DESING;HELCIO FRANCISCO VILLA NOVA;IEM;06/10/2016;01/01/2018;SIM; R$ -   ; R$ -   
23088.004242/2017-10;2017;CENTRO DE ESTUDANTES VOLUNTARIOS AMIGOS DE ITAJUBA;LUIZ EUGENIO VENEZIANI PASIN;IEPG;01/03/2017;30/12/2017;SIM; R$ -   ; R$ -   
23088.003489/2017-19;2017;EPIC CODERS – MARATONA DE PROGRAMACAO;EDMILSON MARMO MOREIRA;IESTI;01/01/2017;31/12/2017;SIM; R$ 83.000,00 ; R$ 40.000,00 
23088.003489/2017-19;2017;EPIC CODERS – MARATONA DE PROGRAMACAO;ROBERTO AFFONSO DA COSTA JUNIOR;IMC;01/01/2017;31/12/2017;SIM; R$ -   ; R$ -   
23088.004250/2017-58;2017;DESENVOLVIMENTO DE UM PRODUTO EM PEEK/CARBONO PARA REFORCO INTERNO DE SELOS;ANTONIO CARLOS ANCELOTTI JUNIOR;IEM;07/03/2017;20/12/2017;NÃO; R$ 23.284,50 ;
23088.003288/2017-11;2017;COYOTES MOTORACING ;ANTONIO CARLOS ANCELOTTI JUNIOR;IEM;01/01/2017;31/12/2017;SIM; R$ 23.700,00 ; R$ 10.000,00 
23088.017928/2016-81;2016;COMO PREPARAR MEU FUTURO FINANCEIRO;ANDRE LUIZ MEDEIROS;IEPG;20/09/2016;21/09/2016;SIM; R$ -   ; R$ -   
23088.004669/2017-18;2017;PROJETO DE COMPETICAO TECNOLOGICA ;ALEXANDRE CARLOS BRANDAO RAMOS;IMC;26/02/2017;26/02/2018;SIM; R$ 55.263,16 ; R$ 10.000,00 
23088.004700/2017-11;2017;"COORIENTACAO DO TRABALHO ""ANALISE DA RESISTENCIA À FLEXAO E FISSURACAO EM VIGAS COM FIBRAS DE BAMBU";VALQUIRIA CLARET DOS SANTOS;IRN;01/04/2016;01/03/2017;SIM; R$ -   ; R$ -   
23088.004807/2017-51;2017;TIME ENACTUS - ENTREPRENEURIAL ACTION US;LUIZ EUGENIO VENEZIANI PASIN;IEPG;20/03/2017;31/12/2017;SIM; R$ -   ; R$ -   
23088.005013/2017-12;2017;FOMACAO BÀSICA DE TUTORIA;CLAUDIA ELIANE DA MATTA;ISEE;22/03/2017;13/04/2017;SIM; R$ -   ; R$ -   
23088.005471/2017-43;2017;USABILIDADE E EQUIPAMENTOS MEDICOS: INSERINDO OS ATRIBUTOS DE USABILIDADE NO DESENVOLVIMENTO DE PRODUTOS PARA A SAUDE;RODRIGO MAXIMIANO ANTUNES DE ALMEIDA;IESTI;03/04/2017;04/04/2017;SIM; R$ -   ; R$ -   
23088.005537/2017-03;2017;XXXI ENCONTRO REGIONAL DA SOCIEDADE BRASILEIRA DE QUIMICA DE MINAS GERAIS;MAURICIO SILVA DOS SANTOS;IFQ;24/11/2017;26/11/2017;SIM; R$ 79.200,00 ; R$ 75.158,68 
23088.006173/2017-17;2017;FLIPERAMAAA;ENZO SERAPHIM;DSI;08/04/2017;08/04/2017;SIM; R$ -   ; R$ -   
23088.006475/2017-49;2017;PROJETO PLAY - EMPREENDEDORISMO SOCIAL ;ADILSON DA SILVA MELLO ;IEPG;02/03/2017;10/12/2017;SIM; R$ -   ; R$ -   
23088.006489/2017-62;2017;IV SEMINARIO DE RECURSOS NATURAIS;MARCELO DE PAULA CORREA;IRN;07/08/2017;11/08/2017;SIM; R$ -   ; R$ -   
23088.006145/2017-53;2017;SEMINARIOS GIFT;ALEXIS ROA AGUIRRE;IFQ;15/03/2017;08/11/2017;SIM; R$ -   ; R$ -   
23088.005872/2017-01;2017;II SEMINARIO NACIONAL DE POLITICAS CULTURAIS E AMBIENTAIS;CARLOS ALBERTO MAXIMO PIMENTA;IEPG;24/07/2017;24/10/2017;SIM; R$ -   ; R$ -   
23088.006462/2017-70;2017;CURSO DE CURTA DURACAO – QPSE – PROTECAO DE SISTEMAS ELETRICOS;PAULO MARCIO DA SILVEIRA;ISEE;13/02/2017;17/02/2017;SIM; R$ -   ; R$ 8.795,66 
23088.020477/2016-40;2016;CURSO DE QUALIFICACAO EM SISTEMAS ELETRICOS - ESTABILIDADE DE TENSAO EM SISTEMAS ELETRICOS DE POTENCIA;BENEDITO ISAIAS DE LIMA LOPES;ISEE;21/06/2016;23/06/2016;SIM; R$ -   ; R$ 4.550,00 
23088.007270/2017-81;2017;WORKSHOPS SOBRE USABILIDADE E EQUIPAMENTOS MEDICOS EM ACORDO COM A ABNT NBR IEC 62366;RODRIGO MAXIMIANO ANTUNES DE ALMEIDA;IESTI;02/05/2017;08/08/2017;NÃO; R$ 2.000,00 ;
23088.006945/2017-74;2017;II JORNADA UNIVERSITARIA EM DEFESA DA REFORMA AGRARIA (JURA);LUIZ FELIPE SILVA;IRN;03/05/2017;03/05/2017;SIM; R$ -   ; R$ -   
23088.007274/2017-69;2017;PARTICIPACAO NO CURSO DE CURTA DURACAO – QPSE – ELETRONICA DE POTENCIA APLICADA A SISTEMAS ELETRICOS;MAURICIO CAMPOS PASSARO;ISEE;24/10/2016;27/10/2016;SIM ; R$ 2.590,00 ; R$ 1.400,00 
23088.007794/2017-71;2017;CULTIVAR-TE;ADHIMAR FLAVIO OLIVEIRA;IFQ;01/05/2017;31/12/2017;SIM ; R$ 9.690,00 ; R$ 6.527,61 
23088.007798/2017-20;2017;DANADA DE LATA: ESTIMULANDO A CRIATIVIDADE POR MEIO DA MUSICA E DA SUCATA;CIBELE MOREIRA MONTEIRO ROSA;IFQ;01/06/2017;31/12/2017;SIM ; R$ 7.995,00 ; R$ 9.053,98 
23088.007802/2017-80;2017;TECNOLOGIAS EMERGENTES A SERVICO DA APRENDIZAGEM;CLAUDIA ELIANE DA MATTA;ISEE;17/04/2017;22/12/2017;SIM ; R$ 10.800,00 ;
23088.007811/2017-71;2017;"PROJETO DENTRO E FORA; CIRANDA DE FORMACAO ACADEMICA E PEDAGOGICA INTERDISCIPLINAR DOCENTE";RITA DE CASSIA MAGALHAES TRINDADE STANO;IEPG;01/04/2017;31/12/2017;SIM; R$ 9.516,00 ;
23088.007817/2017-48;2017;CONSOLIDACAO E REESTRUTURACAO DO PROGRAMA DE INCUBACAO DA INTECOOP - COM A PRIORIZACAO DE ACOES ESTRATEGICAS E DE GESTAO ÀS ASSOCIACÕES E COOPERATIVAS INCUBADAS;CARLOS EDUARDO CORREA MOLINA;IEM;01/04/2017;31/12/2017;SIM; R$ 10.000,00 ;
23088.007822/2017-51;2017;ECONOMIA SOLIDARIA NA PEROBA - ITAJUBA MG: GERACAO DE RENDA E EMANCIPACAO SOCIAL DAS MULHERES RURAIS;VIVIANE GUIMARAES PEREIRA;IEPG;03/04/2017;15/12/2017;SIM; R$ 7.659,60 ; R$ 7.282,00 
23088.007824/2017-40;2017;RECUPERACAO DA AREA DE RECARGA AS NASCENTE DO BAIRRO PEDRAO, ULITIZADA COMO FONTE DE ABASTECIMENTO DE AGUA PELA COMUNIDADE RURAL;ANA LUCIA FONSECA;IRN;19/04/2017;31/12/2017;SIM; R$ 9.400,00 ; R$ 3.694,35 
23088.007829/2017-40;2017;SEMEADURA DO DIALOGO ENTRE ENGENHARIA E AGROECOLOGIA: ESCOLA LIVRE DE AGROECOLOGIA E SOCIEDADE (ELAS) EM PEDRALVA;LUIZ FELIPE SILVA;IRN;05/05/2017;31/12/2017;SIM; R$ 10.000,00 ;
23088.007830/2017-05;2017;GESTAO DE RESIDUOS INDUSTRIAIS;ROGERIO  JOSE DA SILVA;IEM;16/09/2017;07/10/2017;SIM; R$ 7.448,00 ;
23088.007830/2017-05;2017;GESTAO DE RESIDUOS INDUSTRIAIS;ROGERIO JOSE DA SILVA;IEM;01/05/2017;31/12/2017;SIM; R$ -   ; R$ -   
23088.007832/2017-96;2017;PRATICAS INCLUSICAS NO ENSINO DE CIENCIAS;PALOMA ALINNE ALVES RODRIGUES RUAS;IFQ;01/04/2017;31/12/2017;SIM; R$ 10.000,00 ;
23088.007837/2017-19;2017;O ESPACO INTERCIENCIAS: O CENTRO DE DIVULGACAO CIENTIFICA DA UNFEI;AGENOR PINA DA SILVA;IFQ;20/02/2017;10/12/2017;SIM; R$ 10.000,00 ;
23088.007839/2017-16;2017;COLOQUIOS INTERDISCIPLINARES;EDUARDO HENRIQUE SILVA BITTENCOURT;IFQ;06/04/2017;17/11/2017;SIM; R$ 8.400,00 ; R$ 7.500,00 
23088.007963/2017-73;2017;EMPREENDEDORISMO SOCIOAMBIENTAL E DESENVOLVIMENTO REGIONAL SUSTENTAVEL COM BASE NA PRODUCAO DE PRODUTOS ORGANICOS;LUIZ EUGENIO VENEZIANI PASIN;IEPG;01/03/2017;30/12/2017;SIM; R$ -   ; R$ -   
23088.006994/2017-15;2017;ELETRONICA DE POTENCIA APLICADA A SISTEMAS ELETRICOS;ANGELO JOSE JUNQUEIRA RESEK;ISEE;24/10/2016;27/10/2016;SIM; R$ -   ; R$ 3.500,00 
23088.008233/2017-90;2017;EMPREENDEDORISMO, INOVACAO ABERTA, APRENDIZAGEM ATIVA E DESIGN THINKING NO RECONCAVO DA BAHIA;ELZO ALVES ARANHA;IEPG;31/05/2017;02/05/2017;SIM; R$ -   ; R$ -   
23088.008288/2017-08;2017;OPERACAO DE TURBINAS HIDRAULICAS E REGULADORES DE VELOCIDADE;EDSON DA COSTA BORTONI;ISEE;01/08/2016;04/08/2016;NÃO; R$ -   ; R$ -   
23088.009475/2017-09;2017;SISTEMA DE INFORMACAO GEOGRAFICA: PRATICAS E USO;ANA PAULA SILVA FIGUEIREDO;IRN;22/05/2017;02/06/2017;SIM; R$ -   ; R$ -   
23088.020935/2016-61;2016;CURSO DE QUALIFICACAO EM SISTEMAS ELETRICOS - ESTABILIDADE E DINAMICA DE SISTEMAS ELETRICOS II;ZULMAR SOARES MACHADO JUNIOR ;ISEE;19/09/2016;23/09/2016;SIM; R$ -   ; R$ 2.450,00 
23088.005050/2017-12;2017;CURSO DE CURTA DURACAO - QPSE - MODULO OCNFIABILIDADE DOS SISTEMAS ELETRICOS;JOAO GUILHERME DE CARVALHO  COSTA;ISEE;21/11/2016;25/11/2016;SIM; R$ -   ; R$ 5.600,00 
23088.008285/2017-66;2017;REGULADORES DE VELOCIDADE;EDSON DA COSTA BORTONI;ISEE;02/05/2017;04/05/2017;NÃO; R$ 24.840,00 ;
23088.021680/2016-53;2016;ELETRONICA DE POTENCIA APLICADA A SISTEMAS ELETRICOS;ANGELO JOSE JUNQUEIRA RESEK;ISEE;24/10/2016;27/10/2016;SIM; R$ -   ; R$ 3.500,00 
23088.008153/2017-34;2017;CURSO QPSE – METODOS COMPUTACIONAIS E MATEMATICA APLICADA EM SISTEMAS ELETRICOS DE POTENCIA;BENEDITO ISAIAS DE LIMA LOPES;ISEE;08/05/2017;12/05/2017;SIM; R$ 8.791,02 ; R$ 10.430,84 
23088.008773/2017-73;2017;PARTICIPACAO MO CURSO DE CURTA DURACAO - QPSE - GERACAO TERMICA I;VLADIMIR RAFAEL MELIAN COBAS;IEM;13/02/2017;17/02/2017;SIM; R$ 17.518,72 ; R$ 8.759,36 
23088.005891/2017-20;2017;SECOMP - SEMANA DA COMPUTACAO;THATYANA DE FARIA PIOLA SERAPHIM;IESTI;03/04/2017;07/04/2017;SIM; R$ -   ; R$ -   
23088.009547/2017-18;2017;ENSAIOS PARA CERTIFICACAO DE CABOS DE LINHA ELETRICA;ANTONIO CARLOS ANCELOTTI JUNIOR;IEM;01/05/2017;20/12/2017;NÃO; R$ 10.780,00 ;
23088.010247/2017-73;2017;INTRODUCAO A SISTEMAS FOTOVOLTAICOS. DIMENSIONAMENTO DE SISTEMAS ON E OFF GRID, TREINAMENTO EM BANCADA, ANALISE TECNICO ECONOMICA, ESTUDOS DE CASO E SIMULACAO COMPUTACIONAL;CHRISTIAN J CORONADO RODRIGUEZ;IEM;14/09/2017;14/11/2017;SIM; R$ 140.000,00 ; R$ 12.475,00 
23088.004801/2017-83;2017;CURSO DE INTRODUCAO AO EMPREENDEDORISMO PARA ALUNOS DO ENSINO MEDIO - MODULO I - COMPORTAMENTO EMPREENDEDOR;ELZO ALVES ARANHA;IEPG;27/03/2017;27/06/2017;SIM; R$ -   ; R$ -   
23088.005949/2017-35;2017;MINICURSOS PMAT 2017;LEANDRO GUSTAVO GOMES;IMC;24/04/2017;27/10/2017;SIM; R$ -   ; R$ -   
23088.006179/2017-48;2017;VI ENCONTRO SUL-MINEIRO DE ENSINO DE FISICA (VI ESMEF);THIAGO COSTA CAETANO;IFQ;04/09/2017;06/09/2017;SIM; R$ 5.016,00 ; R$ 3.800,00 
23088.008115/2017-81;2017;ELABORACÕA DE DOCUMENTOS TECNICOS PARA SUBSIDIAR O SUO DA IDENTIFICACAO UNICA DE PRODUTOS (UDI) E O GERENCIAMENTO DE RISCO EM REDES MEDICAS DE TI NO PROJETO DE PRODUTOS PARA SAUDE DO GRUPO DE ENGENHARIA BIOMEDICA (GEB);JOSE ALBERTO FERREIRA FILHO;PRAD;11/11/2016;30/04/2017;NÃO; R$ 160.000,00 ;
23088.008806/2017-85;2017;ALIANCA BIBLICA UNIVERSITARIA DO BRASIL;PAULO FERNANDO RIBEIRO ;ISEE;22/05/2017;25/05/2018;SIM; R$ -   ; R$ -   
23088.008687/2017-61;2017;PARTICIPACAO NO CURSO DE CURTA DURACAO - QPSE - GERACAO TERMICA II;VLADIMIR RAFAEL MELIAN COBAS;IEM;08/03/2017;10/03/2017;SIM; R$ 25.991,32 ; R$ 25.991,32 
23088.007618/2017-30;2017;UNIFEI-SINTROPICA;ALAN BENDASOLI PAVAN;IFQ;26/04/2017;25/04/2018;SIM; R$ -   ; R$ -   
23088.010479/2017-30;2017;DESPERTANDO PARA A PESQUISA;JOSE CARLOS GRILLO RODRIGUES;ISEE;24/02/2017;30/06/2017;NÃO; R$ -   ; R$ -   
23088.010894/2017-85;2017;CURSO DE EXTENSAO EAD SOBRE TECNOLOGIAS E EDUCACAO;CARLOS ALBERTO MAXIMO PIMENTA;IEPG;12/06/2017;30/06/2017;SIM; R$ -   ; R$ -   
23088.0010826/2017-16;2017;PROJETOS DE ENGENHARIA DE PRODUCAO;LOURIVAL J MENDES NETO;IEM;20/02/2017;14/07/2017;SIM; R$ -   ; R$ -   
23088.008464/2017-01;2017;PROJETO SAE AERODESING - EQUIPE UIRA;JESUS ANTONIO GARCIA SANCHEZ;IEM;01/05/2017;30/04/2018;SIM; R$ 10.000,00 ; R$ 10.500,00 
23088.008891/2017-81;2017;PROPECCAO TECNOLOGICA NO SETOR DE ENERGIA ELETRICA;PAULO FERNANDO RIBEIRO ;ISEE;01/03/2017;30/11/2017;SIM; R$ 12.000,00 ; R$ 12.000,00 
23088.011058/2017-18;2017;PARTICIPACAO NO CURSO DE CURTA DURACAO - QPSE - ANALISE DE SISTEMAS DE POTENCIA;CLAUDIO FERREIRA;ISEE;05/06/2017;07/06/2017;SIM; R$ 12.991,02 ; R$ 15.630,84 
23088.011117/2017-58;2017;ESTUDO DE CONFIABILIDADE DA SE TUCURUI 1ª ETAPA – 550 KV;AIRTON VIOLIN;ISEE;13/03/2017;12/06/2017;SIM; R$ 27.999,94 ; R$ 19.779,49 
23088.007146/2017-15;2017;PCH-I HIDROLOGIA APLICADA À GERACAO HIDRELETRICA;GERALDO LUCIO TIAGO FILHO;IRN;24/04/2017;27/04/2017;SIM; R$ 15.253,00 ; R$ 11.848,54 
23088.011295/2017-89;2017;FUNDAMENTOS DE EMPREENDEDORISMO;CIBELE MOREIRA MONTEIRO ROSA;IFQ;19/06/2017;17/07/2017;SIM; R$ -   ; R$ -   
23088.011296/2017-23;2017;TENDENCIAS CONTEMPORANEAS DE GESTAO ORGANIZACIONAL;CIBELE MOREIRA MONTEIRO ROSA;IFQ;19/06/2017;17/07/2017;SIM; R$ -   ; R$ -   
23088.012020/2017-62;2017;AVALIACAO DE IMPACTOS AMBIENTAIS PARQUE MUNICIPAL DE ITAJUBA;CAMILA ROCHA GALHARDO;IRN;13/04/2017;30/06/2017;NÃO; R$ -   ; R$ -   
23088.012708/2017-42;2017;EMISSAO DE PARECER TECNICO PARA FUNCIONAMENTO INISTERRUPTO;RICARDO RISSO CHAVES;IEM;28/06/2017;27/06/2018;SIM; R$ 36.000,00 ; R$ 9.579,00 
23088.006857/2017-72;2017;I SIMPOSIO DE EDUCACAO INCLUSIVA DA UNIFEI;PALOMA ALINNE ALVES RODRIGUES RUAS;IFQ;09/08/2017;11/08/2017;SIM; R$ -   ; R$ -   
23088.004117/2017-00;2017;V ENCONTRO MINEIRO DE SISTEMAS DINAMICOS;BRAULIO AUGUSTO GARCIA;IMC;08/11/2017;10/11/2017;SIM; R$ 25.940,00 ; R$ -   
23088.011290/2017-56;2017;ETICA E RESPONSABILIDADE SOCIAL NAS ORGANIZACÕES;CIBELE MOREIRA MONTEIRO ROSA;IFQ;19/06/2017;17/07/2017;SIM; R$ -   ; R$ -   
23088.013334/2017-82;2017;PARTICIPACAO EM PROGRAMA DE FORMACAO E CAPACITACAO EM INOVACAO DE PROCESSOS DE FINANCAS CORPORATIVAS, CONTABILIDADE GERENCIAL E VALORACAO DE EMPRESAS (VALUATION) A SER REALIZADO PELA FUPAI;EDSON DE OLIVEIRA PAMPLONA;IEPG;14/08/2017;18/08/2017;SIM; R$ 9.200,00 ; R$ 7.863,25 
23088.002278/2017-51;2017;12º SEMINARIO DE MEIO AMBIENTE E ENERGIAS RENOVAVEIS - SEMEAR;GERALDO LUCIO TIAGO FILHO;IRN;07/06/2017;08/06/2017;SIM; R$ -   ; R$ -   
